indicator_id,comparison_component,series_code,series_description,year,value,unit,geography,geography_code,disaggregation,nature_code,nature_description,observation_status,source_organization,source_dataset,reported_source,source_url,custodian,database_release,database_last_updated,comparison_status,fallback_suitability,completeness_status,is_preferred_comparison,retrieval_method,retrieval_date,footnotes,notes
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2007,4844.22,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2008,5094.03,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2009,5011.37,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2010,5728.19,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2011,5464.75,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2012,4754.78,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2013,4416.94,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2014,4119.42,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2015,3656.02,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2016,3443.02,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
